jobId,Job Type,State,Start Time,Duration
job_9d719aafa4a445e0849472d220c85af2,query,SUCCESS,12 Aug 14:32:41,0:00:00
job_c2c06a4d444344b4a83fdc76637dc561,query,SUCCESS,12 Aug 14:32:39,0:00:00
job_980a9ac06d664442b3cb9a1c6298ae97,query,SUCCESS,12 Aug 14:32:37,0:00:00
job_3657427be36244e6914639033f006511,query,SUCCESS,12 Aug 14:32:36,0:00:00
job_62a63abc6ffc494cbd3e43bd48a9b6bf,query,SUCCESS,12 Aug 14:32:34,0:00:01
job_597f9550199a4bd0b6e6eb950c970136,query,SUCCESS,12 Aug 14:32:33,0:00:00
job_82779cb0512a495c97a88e793069629a,query,SUCCESS,12 Aug 14:32:32,0:00:00
job_e9ab5177f2e84fdd95037639d8bd67d7,query,SUCCESS,12 Aug 14:32:30,0:00:01
job_ce44a297fdda4710909601ea09e4c90a,query,SUCCESS,12 Aug 14:32:29,0:00:00
job_947b0c2d7deb489f9d8226abb8502388,query,SUCCESS,12 Aug 14:32:27,0:00:00
job_aef27283fe9b4e8db6dc6517e90df774,query,SUCCESS,12 Aug 14:32:26,0:00:00
job_dde4cdcc3d7042778b85647d71cb4228,query,SUCCESS,12 Aug 14:32:25,0:00:00
job_6b8b41937a0445e79488c91aa2f77572,query,SUCCESS,12 Aug 14:32:13,0:00:02
job_006cf6d434674db58cc287a54d268f9e,query,SUCCESS,12 Aug 14:32:10,0:00:02
job_a657f0cc192d48928a18dd130e033019,query,SUCCESS,12 Aug 14:32:07,0:00:02
job_40a0b1d87de647c5948ce738a6ebfc0e,query,SUCCESS,12 Aug 14:32:04,0:00:02
job_7728cff4d1234988b5fd4a4085a63368,query,SUCCESS,12 Aug 14:32:01,0:00:02
job_d31f373b79ee42129a7abc4114a21a69,query,SUCCESS,12 Aug 14:31:58,0:00:03
job_7d32c28b54f640cc9860eb0cb7945b53,query,SUCCESS,12 Aug 14:31:49,0:00:02
job_162a1bb040e54a7291b6e311bf1d2744,query,SUCCESS,12 Aug 14:31:46,0:00:02
job_393310b1a70e4b36852a261bcdbfc0e0,query,SUCCESS,12 Aug 14:31:43,0:00:02
job_2e02689b19a2430c99bd62c2b3a7cdaa,query,SUCCESS,12 Aug 14:31:40,0:00:02
job_608751312a4f47a1ab83196d60fe4de8,query,SUCCESS,12 Aug 14:31:37,0:00:02
job_f948c5506a57472390925e4179b7f4e9,query,SUCCESS,12 Aug 14:31:34,0:00:02
job_a54d042c8ce2462eab524d2b35e1716d,query,SUCCESS,12 Aug 14:31:31,0:00:02
job_a2451e500cd14299b961746c65dde142,query,SUCCESS,12 Aug 14:31:27,0:00:03
job_6c46895aec4b4863b4103cc48d62fcd9,query,SUCCESS,12 Aug 14:31:25,0:00:02
job_1c68c75fdfea4775bb41e716d1e5b228,query,SUCCESS,12 Aug 14:31:23,0:00:01
job_39dc552ffe7c4197b328496b35f6ff3f,query,SUCCESS,12 Aug 14:31:20,0:00:01
job_9c2ade386f10472fa115c3be119a36a8,query,SUCCESS,12 Aug 14:31:16,0:00:02
job_dd0aa6be680d42fd99249a2ed130e5e2,query,SUCCESS,12 Aug 14:31:13,0:00:02
job_bf866a48749047dea6e55a6ab907db2f,query,SUCCESS,12 Aug 14:31:07,0:00:02
job_9314dfc5fee5481ba8e14920346f827d,query,SUCCESS,12 Aug 14:31:05,0:00:01
job_c405aeb3713b46f8a683326568981906,query,SUCCESS,12 Aug 14:31:02,0:00:02
job_6db48a206e7c47ba8456189074000461,query,SUCCESS,12 Aug 14:30:57,0:00:04
job_d281f494b6204f97ad0bcc91ddc4a8b8,query,SUCCESS,12 Aug 14:30:55,0:00:01
job_3bcd0eae6978469d927ab0e35d0e6e56,query,SUCCESS,12 Aug 14:30:52,0:00:02
job_1618813798c54426964079a409a0a500,query,SUCCESS,12 Aug 14:30:49,0:00:02
job_1a59520422e74ca3adc1a56e4193ec4b,query,SUCCESS,12 Aug 14:30:46,0:00:02
job_41a9d1bbc109481ba459ed3c9be9ff5b,query,SUCCESS,12 Aug 14:30:43,0:00:02
job_23736455340b4f9e8a0433aaf74c9a3f,query,SUCCESS,12 Aug 14:30:40,0:00:02
job_6213877a96b34c7d85050ef00fce1893,query,SUCCESS,12 Aug 14:30:38,0:00:01
job_438e564533bc436987b354fcf83195d2,query,SUCCESS,12 Aug 14:30:35,0:00:01
job_a4928907a53e43ee903fca7212b887d2,query,SUCCESS,12 Aug 14:30:31,0:00:02
job_5b520767b33d426bbd59f1ba6d137c0c,query,SUCCESS,12 Aug 14:30:28,0:00:02
job_3006841de9fb4e64b66385ae89548bfb,query,SUCCESS,12 Aug 14:30:26,0:00:01
job_621335dc70c244fb8c2ce4c62866c4c7,query,SUCCESS,12 Aug 14:30:22,0:00:02
job_cf7a65401fa0443eb3412481a36acdd9,query,SUCCESS,12 Aug 14:30:20,0:00:01
job_61015372e83349e9a2ef096739ebe1d4,query,SUCCESS,12 Aug 14:30:17,0:00:02
job_d7423f5b6bad4080b1b8b7db23b4ec1e,query,SUCCESS,12 Aug 14:30:14,0:00:02
job_cd442ded3f484ccc9e9fd7992fa486d3,query,SUCCESS,12 Aug 14:30:11,0:00:02
job_be90f5f648184e3e9626ac982365b9c4,query,SUCCESS,12 Aug 14:30:08,0:00:02
job_29113880840f40d595ec12c4ea1c516a,query,SUCCESS,12 Aug 14:30:04,0:00:03
job_75b60580dea4435bbd38682bd28ff823,query,SUCCESS,12 Aug 14:30:01,0:00:02
job_e0c6ed23524b4fd68bb10a30cb7c5808,query,SUCCESS,12 Aug 14:30:00,0:00:00
job_257de8bde65b4e32babf364306f6003a,query,SUCCESS,12 Aug 14:29:59,0:00:00
job_70831938571040ae98e2e5234627789b,query,SUCCESS,12 Aug 14:29:58,0:00:00
job_4d760f536932435486463a3a8ea0127d,query,SUCCESS,12 Aug 14:29:55,0:00:00
job_32d5fee705ba4a2ca2e5678170de8eb3,query,SUCCESS,12 Aug 14:29:54,0:00:00
job_78ef24182e96487d970b74088024fa04,query,SUCCESS,12 Aug 14:29:53,0:00:00
job_7df7f00c990643708bf25e8f9ecd48bc,query,SUCCESS,12 Aug 14:29:51,0:00:00
job_472c39063f6e45d683c6fda205bafcee,query,SUCCESS,12 Aug 14:29:50,0:00:00
job_f4e198d224954f1a82d88367f8d04d50,query,SUCCESS,12 Aug 14:25:10,0:00:02
job_fdf01b90147d4ef589781bad58fd6f7e,query,SUCCESS,12 Aug 14:25:05,0:00:03
job_4f07cd33f9904201b9525ed37adcd835,query,SUCCESS,12 Aug 14:25:01,0:00:02
job_279129c34f4343cf9752977ffc0118fd,query,SUCCESS,12 Aug 14:24:57,0:00:02
job_00705eab77b1468a9c9370b568f8ed0b,query,SUCCESS,12 Aug 14:24:52,0:00:03
job_3841455d1b8a44d986f53b52054ea2d7,query,SUCCESS,12 Aug 14:24:50,0:00:01
job_72fe4a4592794173bbca330913670a3f,query,SUCCESS,12 Aug 14:24:48,0:00:00
job_213e884b370343eeb3b98be5902e4571,query,SUCCESS,12 Aug 14:24:47,0:00:00
job_c0bee889e5d74efe9c1410de60390c6e,query,SUCCESS,12 Aug 14:14:36,0:00:00
job_2605f94ffd7f4e9ebb4a10d25b2c4b61,query,SUCCESS,12 Aug 14:14:32,0:00:03
job_c006c32599aa4541b6011646fa12082e,query,SUCCESS,12 Aug 14:10:50,0:00:00
job_204de14547844946bc5820173b9d817f,query,SUCCESS,12 Aug 14:09:54,0:00:00
job_066bdeaa0f8349cdb0dfe4ed8ec20632,query,SUCCESS,12 Aug 14:09:36,0:00:01
job_3f2223cea0e44a6e9b42938db3caeff5,query,FAILURE,12 Aug 14:09:22,0:00:00
job_d9f56c17ae9c4fab9a47f4a4af7cba10,query,FAILURE,12 Aug 14:08:32,0:00:00
job_81ce26b331b14cdf8f9fb206881865e8,query,SUCCESS,12 Aug 13:53:31,0:00:03
job_da1215997bd14885a3960a78bb463a0f,query,FAILURE,12 Aug 13:52:26,0:00:00
job_266d579af6e945989143d45e15b73813,query,SUCCESS,12 Aug 13:02:02,0:00:11
job_f80847fd1f524fddbfbe8a388a9d665c,query,SUCCESS,09 Aug 14:35:39,0:00:03
job_02877a38714c41ee9b3087bcde7bbeb9,query,SUCCESS,09 Aug 14:35:06,0:00:02
job_e66972ce195d4b4780bca738adc9f1ea,query,FAILURE,09 Aug 14:33:53,0:00:00
job_79346978e9c845db9bbbf46588801de3,query,SUCCESS,09 Aug 13:32:15,0:00:11
job_25f470f7142c4935a35e7f8ce595412e,query,SUCCESS,09 Aug 12:10:08,0:00:01
job_9ce0aa1e478f46adbb0bd529ae2c9725,query,FAILURE,09 Aug 12:09:54,0:00:00
job_19ff6497d3614cf2b5ca0d3207668b03,query,SUCCESS,09 Aug 12:01:51,0:00:15
job_aacebad09fae434791766490ca67ffe3,query,FAILURE,09 Aug 12:01:41,0:00:00
job_46a7edd0315b4de7a720a30a93e130cd,query,SUCCESS,09 Aug 12:00:50,0:00:01
job_40039fb9bc54420984352e7aa72f95b9,query,FAILURE,09 Aug 12:00:03,0:00:00
job_7a868e20bd90499681b3fdd9ea6251cb,query,FAILURE,09 Aug 11:59:43,0:00:00
job_091d614e9b424737b5a722e7536cf935,query,SUCCESS,09 Aug 11:54:23,0:00:15
job_6ee04b5efe4d4764b60cca2bc2b382c2,query,SUCCESS,07 Aug 14:04:10,0:00:10
job_54ea8a066dde40de8e5a3d64776f665b,query,SUCCESS,06 Aug 12:51:43,0:00:02
job_eda9a227a6af4b6180c137cd4ca073e1,query,SUCCESS,06 Aug 12:51:25,0:00:02
job_93d8ac7a25c047c38f8f6d5520338a15,query,SUCCESS,06 Aug 12:50:05,0:00:02
job_dcec9dfba11845ceb4b76bafb9ae5f36,query,SUCCESS,06 Aug 12:49:51,0:00:02
job_de19c3e197874bd8a133631047eaf110,query,FAILURE,06 Aug 12:49:44,0:00:00
job_24da545772e245b6a3c8433231da99dc,query,SUCCESS,06 Aug 12:29:58,0:00:01
job_40e958eb77514ce2bd651b5092fcc2da,query,FAILURE,06 Aug 12:29:46,0:00:00
job_7fbb7a17e7df401cb2a33c007ea8e16c,query,FAILURE,06 Aug 12:29:33,0:00:00
job_bb21a3d6d06c47c49deb532a9e6b9990,query,FAILURE,06 Aug 12:29:26,0:00:00
job_d85fb4c6d4884c0ba89a0f94a23ee198,query,FAILURE,06 Aug 12:29:01,0:00:00
job_c105603c0c47416da9e810211e6d9415,query,FAILURE,06 Aug 12:28:50,0:00:00
job_4735525e9eb24ef68f43f4c9904e4afb,query,SUCCESS,06 Aug 12:27:56,0:00:01
job_d422a4003bd84e64b9813e9bd1a62824,query,SUCCESS,30 Jul 12:48:20,0:00:07
job_1f0e3e869bb24b52970b96eb7a4c1075,query,SUCCESS,29 Jul 12:10:02,0:00:07
job_1a62bcd52fe0458e824022922d96c910,query,SUCCESS,29 Jul 11:55:58,0:00:00
job_fe5b5361ae034daa9224f1f24b475f2c,query,FAILURE,29 Jul 11:53:06,0:00:00
job_09c1636a43f841a2a0aa1798931d6015,query,SUCCESS,29 Jul 11:36:35,0:00:05
job_b053b2e89b624e8cac2b08b6aa6e6f67,query,SUCCESS,25 Jul 11:56:23,0:00:13
job_cb693fb2e1714e4b85372e4b5c46a5ab,query,SUCCESS,25 Jul 11:08:25,0:00:17
job_2050245722dd48629eb7a176ad7b850a,query,SUCCESS,24 Jul 17:32:00,0:00:00
job_b1a5e5e0afc649d394a30a9e872934cf,query,SUCCESS,24 Jul 16:18:10,0:00:25
job_297dbdb9ad6e40e0b379307b82907cc3,query,SUCCESS,24 Jul 14:23:41,0:00:00
job_e7624c15ab004c96af60471e79851e3f,query,SUCCESS,24 Jul 14:19:30,0:00:00
job_73b4af5865434397a1905a49353b6d59,query,SUCCESS,24 Jul 14:15:22,0:00:30
job_46aa59159d6f48f0b3612bbafdf2093c,query,SUCCESS,24 Jul 13:44:02,0:00:37
job_8984325ce2af417b87376f78770a672b,query,FAILURE,24 Jul 13:31:46,0:01:01
job_7633de80986f488897b6683427e34a30,query,SUCCESS,24 Jul 13:11:46,0:00:55
job_c136d7c3a5734e358511c3e224ed015d,query,SUCCESS,24 Jul 12:50:24,0:00:00
job_2d812101f05b46fe8753539b77da9a18,query,SUCCESS,24 Jul 12:32:48,0:00:00
job_78fd4929c8ea494194c3218556855a15,query,SUCCESS,24 Jul 12:20:19,0:00:26
job_14d9eb2c21c34c9cb5c34ece4782462f,query,SUCCESS,24 Jul 11:31:09,0:00:00
job_11337a23d8d54545ac806cac73e9eed9,query,SUCCESS,24 Jul 09:58:32,0:00:00
job_b7c58a99f553436a871f180f258b4520,query,SUCCESS,24 Jul 04:39:39,0:00:28
job_e35b81e19e51420bb7ccc46e50fb413d,query,SUCCESS,24 Jul 03:19:33,0:00:34
job_aa0fa276929347bc8a3e730ab9a506a6,query,SUCCESS,24 Jul 02:43:59,0:00:13
job_a16cce8b61444afdaa9b232c71e31e9d,query,SUCCESS,24 Jul 00:39:20,0:00:25
job_254f894816cc4ed4b88b6fa10e5e84c4,query,SUCCESS,23 Jul 23:54:35,0:00:15
job_0daf5eb06be74d11883b1f36059e5aae,query,SUCCESS,23 Jul 17:10:00,0:00:23
job_0e25001c29b84d809b0f27b07dae70ee,query,SUCCESS,23 Jul 16:58:21,0:00:19
job_782e44277e754d5fbfe62a61ed3223c9,query,SUCCESS,23 Jul 16:33:24,0:00:22
job_984326cd3a894f3b8095abc48f9b3a0c,query,SUCCESS,23 Jul 16:07:40,0:00:30
job_fdbd7547b299406ab22425c23a05eb94,query,SUCCESS,23 Jul 15:51:31,0:00:00
job_292ff14bd3c04d8190c318fa041f1387,query,SUCCESS,23 Jul 14:29:47,0:00:25
job_cf7937398cc54820948872015e7d9ac2,query,SUCCESS,23 Jul 13:58:23,0:00:31
job_ff525bde07a4465b9886e60e7ddb52b0,query,SUCCESS,23 Jul 11:58:37,0:01:20
job_8934894213bd48e697d8310a31f3d464,query,SUCCESS,23 Jul 10:35:14,0:00:56
job_b91e5c7b1c87453b9d9b21a75c53f284,query,SUCCESS,22 Jul 18:19:17,0:01:39
job_4a8db9f492834704a6613cd95222db9e,query,SUCCESS,22 Jul 17:53:00,0:00:19
job_a048ed6f24fe4864b52887ddfa19847f,query,SUCCESS,22 Jul 17:41:02,0:00:22
job_9f8694283ef94db18fba3eb5a8ba25fe,query,FAILURE,22 Jul 17:40:09,0:00:23
job_0f2bca466d5c453986843645eb0b5b33,query,SUCCESS,22 Jul 16:55:58,0:00:19
job_e80f8ab2d36d44b0974e0092d45ff1d2,query,FAILURE,22 Jul 16:55:17,0:00:00
job_ffd04975037f443f8ba93251077389ba,query,SUCCESS,22 Jul 15:55:18,0:00:56
job_21956d6554ac4c58b86209e7c60f9be2,query,SUCCESS,22 Jul 15:40:28,0:00:01
job_4b20eef1b0cb4dae99b17e6feb4b75c3,query,FAILURE,22 Jul 15:37:21,0:00:00
job_ea7d551323464f96815fbbe214f6d881,query,FAILURE,22 Jul 15:33:52,0:00:00
job_afec0a9d016a44d89d58798c742e8797,query,SUCCESS,22 Jul 14:15:54,0:01:07
job_30c30e2fe6bf41bc9255b4822cde15b9,query,FAILURE,22 Jul 14:12:41,0:00:00
job_86a845fb3b6c4bf19e5433c2dcecc150,query,FAILURE,22 Jul 14:04:15,0:00:19
job_25cf5225cecb4b3580ec1809620a77c5,query,FAILURE,22 Jul 14:03:48,0:00:21
job_8c64858979bb4db2ace918c2a16d8752,query,SUCCESS,22 Jul 14:01:35,0:00:23
job_44ea9795bba64f5eb86c8277bc83478c,query,FAILURE,22 Jul 13:52:46,0:00:23
job_7e7fcb9e54e44f4b95acbe78836e1eac,query,SUCCESS,22 Jul 13:50:58,0:00:43
job_cea00beed7a143298cc0ddd009aadf42,query,FAILURE,22 Jul 13:50:50,0:00:00
job_43859df66fa041228b933acdd074a012,query,FAILURE,22 Jul 13:49:33,0:00:00
job_2e9f38924e864957b72c1c37da432199,query,SUCCESS,22 Jul 13:28:59,0:01:47
job_7c3fdb481c5441ecbd05f757fa269c9d,query,FAILURE,22 Jul 13:27:49,0:00:00
job_eda32c18d451428bb21a6bc75dba2687,query,SUCCESS,22 Jul 13:27:32,0:00:05
job_fa1fda583e7d4a0aa406443090c0aabb,query,SUCCESS,22 Jul 13:26:10,0:00:03
job_2e5f9ace20a3450d9ae242dd8e553d80,query,FAILURE,22 Jul 13:25:45,0:00:00
job_bbff520bab504257a61364820f08f1a8,query,FAILURE,22 Jul 13:25:08,0:00:00
job_0e28b79114b04dde868f4a3a972f1c81,query,FAILURE,22 Jul 13:24:38,0:00:00
job_f7bb947a9f584f2faa711b551c66ca51,query,SUCCESS,22 Jul 13:13:01,0:00:31
job_59921d444e244d1180d995a5a2cb8ee4,query,SUCCESS,22 Jul 13:08:14,0:00:03
job_9887771b61a745cda5f6af5be90897d1,query,SUCCESS,22 Jul 12:49:17,0:00:09
job_72d94d34557143baaf6eab0c00e155c9,query,SUCCESS,22 Jul 12:46:56,0:00:07
job_ec3bb4763f634ceb85ea6dccf50c76ca,query,SUCCESS,16 Jul 18:08:03,0:00:05
job_4a460fd721af43b7b747126def26aac0,query,FAILURE,16 Jul 18:07:45,0:00:00
job_d57d67023d154af5be69e834c95485bd,query,SUCCESS,15 Jul 18:05:40,0:00:18
job_ccc648a729424e168b49d0c6a44d48f7,query,SUCCESS,15 Jul 18:04:34,0:00:02
job_eacc219ce3a14235b5799e0f30cb92a9,query,FAILURE,15 Jul 18:03:54,0:00:00
job_8315de27f1ee436ca609b79a599a2474,query,FAILURE,15 Jul 18:02:50,0:00:00
job_14252bdb807a4b7280aaa95daff9913b,query,SUCCESS,15 Jul 18:01:30,0:00:01
job_af92543d4352406196547814b38b4ce5,query,SUCCESS,15 Jul 17:58:55,0:00:00
job_6d2ec6bae34441db994ce468f0ac98ff,query,SUCCESS,15 Jul 17:57:30,0:00:00
job_8dea5289437c48ce82fb4e62d26fb7aa,query,SUCCESS,15 Jul 17:51:06,0:00:08
job_887b0635c853440eb6c18d0631d22dfd,query,SUCCESS,15 Jul 17:49:58,0:00:16
job_5d2ec6d2627f4a99a321c92e2aff2f04,query,SUCCESS,15 Jul 17:44:17,0:00:03
job_569f0ab0614a4b66b20d048373ec9d51,query,SUCCESS,15 Jul 17:43:39,0:00:04
job_96ec100b1b0c40189026e5a5b1fa4f68,query,SUCCESS,15 Jul 17:40:32,0:00:27
job_4a646a57e242498aa36a0166820bbf7f,copy,SUCCESS,15 Jul 17:39:59,0:00:03
job_f34ccadf7ce54909b3fcc17398846479,query,SUCCESS,15 Jul 17:37:49,0:00:29
job_8b1d7a33bf5546708d07afae0c26e645,query,SUCCESS,15 Jul 17:35:17,0:00:03
job_1e189f033ffc4e70b9e6e23d3371de84,query,FAILURE,15 Jul 17:35:04,0:00:06
job_6f2cacbc1d574e5997560a67ab50e3ef,query,SUCCESS,15 Jul 17:33:22,0:00:05
job_5a683fcb6c85433ca2d41d8bb291e3d1,query,FAILURE,15 Jul 17:32:50,0:00:22
job_cc197ff9775846949df6b22d62236b04,query,SUCCESS,15 Jul 15:12:24,0:00:07
job_4d3155609dbc4b9989e1461b8155b3a5,query,SUCCESS,15 Jul 15:09:47,0:00:00
job_feec62367a8f4663899a99aa33a25579,query,SUCCESS,15 Jul 15:06:38,0:00:01
job_c28d56175f694922ae2b4c6fb89d4800,query,SUCCESS,15 Jul 15:04:51,0:00:00
job_9cc0bb690beb4c90a9212454b51002a6,query,SUCCESS,15 Jul 15:02:43,0:00:01
job_df915ef0f4b146d59e1f56378ede1363,copy,SUCCESS,15 Jul 14:52:40,0:00:03
job_078467bd0ebc4bd7b0152d93f36fe727,query,SUCCESS,15 Jul 14:52:25,0:00:04
job_faef81a63f454a4cb636b8db796f6bda,copy,SUCCESS,15 Jul 13:25:20,0:00:04
job_c7fd87577c004521b730739d5d49f1c1,query,SUCCESS,15 Jul 13:24:24,0:00:06
job_c2664d0136a047e69dd18322c53f23fa,copy,SUCCESS,15 Jul 13:16:29,0:00:01
job_83ff630b71cd446d82c7f516f3ad52ce,query,SUCCESS,15 Jul 13:16:15,0:00:01
job_8a5a94c20b2447b3a928c175ca107ff4,copy,FAILURE,15 Jul 13:14:25,0:00:00
job_219316ca191642eeb1d96705aa0213dc,query,SUCCESS,15 Jul 13:13:37,0:00:04
job_73cbf0722bd14f278e882c67cac9cd75,query,SUCCESS,15 Jul 13:13:14,0:00:01
job_a1702adf19004b4789b5e4fce76892cc,copy,SUCCESS,15 Jul 13:12:05,0:00:03
job_5f7579382cfc4ef3be382cfa287626cb,query,SUCCESS,15 Jul 13:11:44,0:00:05
job_f2c008f7f11147d3b70d4c75ab3990d8,query,SUCCESS,15 Jul 13:06:32,0:00:06
job_4dd0a24a517c417398bff8b42fae29b6,query,SUCCESS,15 Jul 13:05:49,0:00:05
job_a42760dfbdc94b58bad82d8a98153a76,query,SUCCESS,15 Jul 13:03:59,0:00:06
job_a14e2db2819648bb85d6f3e014794ce2,query,SUCCESS,15 Jul 13:01:53,0:00:06
job_331147eddfc54328813b3b6f64d1e1cc,query,SUCCESS,15 Jul 13:01:43,0:00:05
job_6db7e9ab6c4341b58b73efd8acdc7ed6,query,FAILURE,15 Jul 13:00:16,0:00:00
job_08a2d1ee076740caa5a82c0c88e0c116,query,FAILURE,15 Jul 12:59:05,0:00:00
job_3f76db15285d4fbdab6f04b19565704b,query,FAILURE,15 Jul 12:54:28,0:00:00
job_4759a249a3124c9ab4357a4f50fb4bc7,query,FAILURE,15 Jul 12:53:57,0:00:00
job_2b2c7e036741479489a12a64507b7388,query,FAILURE,15 Jul 12:50:44,0:00:00
job_7d7cfa25253f401d8543d1b50dd87554,query,FAILURE,15 Jul 12:34:13,0:00:00
job_84074d79e0b6498d98c9f5359da031cc,query,FAILURE,15 Jul 12:33:02,0:00:00
job_0ca9d915326046cba6ca764a6a3c4540,query,FAILURE,15 Jul 12:31:05,0:00:00
job_95e19480696c4388ba91929850867129,query,FAILURE,15 Jul 12:30:07,0:00:00
job_49e311558392488dac755a79a8cac691,query,FAILURE,15 Jul 12:07:24,0:00:00
job_402d8328eec0464faac03283973e583b,query,FAILURE,15 Jul 12:06:54,0:00:00
job_c734fc060732442087d6aa1b0c8ec5b5,query,SUCCESS,15 Jul 11:56:17,0:00:07
job_3626dff05e114e6f88e24354df92a0c7,query,SUCCESS,12 Jul 16:50:22,0:00:01
job_25653b2049b94831bceadc36bd293b2b,query,FAILURE,12 Jul 16:36:45,0:00:00
job_218f026214f940c3b8e43dd0ab615865,query,FAILURE,12 Jul 16:36:26,0:00:00
job_e3d512c5b07341f9887badd8d0c9d7f6,copy,SUCCESS,12 Jul 15:40:48,0:00:10
job_5f42728bcb96496d8330d46676a1efa8,query,SUCCESS,12 Jul 15:34:16,0:00:06
job_4910dd0a8d1f494684723ae382271f9f,query,SUCCESS,12 Jul 15:31:18,0:00:06
job_0325998761304a9ab733dc29f6d092cd,query,FAILURE,12 Jul 15:30:46,0:00:01
job_b553e6d6f0c94b8bb32c0ea5fa53f164,query,FAILURE,12 Jul 15:30:25,0:00:08
job_d0b987c09d7946c29cc51c156b6100fa,query,FAILURE,12 Jul 15:27:45,0:00:01
job_b90046ead2864c29940c754edd91eabb,query,FAILURE,12 Jul 15:24:14,0:00:00
job_2caea005726a4c9bb80ec8e203f98012,query,FAILURE,12 Jul 15:24:02,0:00:01
job_085e1694feea48fe97cd3f680950fab7,query,FAILURE,12 Jul 15:22:57,0:00:00
job_7696185cda9e4bc88350e59a9bfd9fe9,query,SUCCESS,12 Jul 15:21:58,0:00:02
job_734f6b12f94449269c152fcc9879b503,query,FAILURE,12 Jul 15:21:50,0:00:00
job_ad626bb1eb02406190b5bd010439b9d7,query,FAILURE,12 Jul 15:21:40,0:00:00
job_f923b2c640ec4e5e9e0dd97483267a20,query,FAILURE,12 Jul 15:21:31,0:00:00
job_4fffb6712ff1404888ee6c4c6eb7bd96,query,FAILURE,12 Jul 15:19:36,0:00:00
job_652b2727fb3b480faf1eb3674dfbb72a,query,FAILURE,12 Jul 15:19:13,0:00:00
job_19c8227998d74aa49edab7c008df9f98,query,FAILURE,12 Jul 15:18:59,0:00:00
job_ae24505e1624446d9bc8f2dfc85a9883,query,SUCCESS,12 Jul 15:15:32,0:00:01
job_a29dc5a3338849b98547c92b03c96716,query,FAILURE,12 Jul 15:14:47,0:00:01
job_4e316f38ab59443c8bd9594310dc77a5,query,FAILURE,12 Jul 15:14:22,0:00:00
job_4611def6167d4e4186db52f6d00cbaa6,query,FAILURE,12 Jul 14:44:26,0:00:00
job_aaa9cb95230b4807a8d0981a066fed90,query,FAILURE,11 Jul 16:50:11,0:00:00
job_18f19580f1f54c7b82562d4676371ca7,query,FAILURE,11 Jul 16:49:52,0:00:00
job_6a4aafc109564a789f62f5b251fb2b6b,query,FAILURE,11 Jul 16:22:10,0:00:00
job_aba163a2ac5244df95bbda3b73288eeb,query,FAILURE,11 Jul 16:21:01,0:00:00
job_e44f81707592468eae04fa84be804b4b,query,FAILURE,11 Jul 16:20:46,0:00:00
job_3a4dc6a6d0d04ad1a39336172146fed5,query,FAILURE,11 Jul 16:19:32,0:00:00
job_e77e48f147714880a2c8fe0c367475dc,query,FAILURE,11 Jul 16:19:20,0:00:00
job_0026d9fb26ec469f8c92b8e608c80c5a,query,FAILURE,11 Jul 16:18:36,0:00:00
job_72b129f6dd9e40c0969f62e708147c71,query,FAILURE,11 Jul 15:00:57,0:00:00
job_298169a995e74252a8aef887ca3f17b1,query,FAILURE,11 Jul 15:00:24,0:00:00
job_7bbe4572e0354997a42b6ce8fa24126c,query,FAILURE,11 Jul 14:59:48,0:00:00
job_6b8663cf0bee4bc2b6d2c28271908593,copy,SUCCESS,11 Jul 12:33:39,0:00:02
job_42c0b0ccd33c46fd9d79eda381740c49,query,SUCCESS,11 Jul 12:32:44,0:00:04
job_a4802eee992d47028f293c5487cb7cef,query,SUCCESS,11 Jul 12:31:28,0:00:03
job_579bccbba2bb402f8b4808f4e67b64c5,query,SUCCESS,11 Jul 12:30:03,0:00:02
job_0be04dabc4db4ea1803c5dcb99224308,query,FAILURE,11 Jul 12:29:29,0:00:00
job_3c897decf3044dabb77092cb895c63c4,query,SUCCESS,10 Jul 22:21:04,0:00:01
job_ef01543d03264404876027f08a87a760,query,FAILURE,10 Jul 22:20:37,0:00:00
job_3399f6303d2b47429398fcc335a2903e,query,FAILURE,10 Jul 22:20:17,0:00:00
job_7ee9a96ad8a44d8e890638c2053bec15,query,FAILURE,10 Jul 22:20:05,0:00:00
job_2938266a58cf4a98a5562e09f9bd729f,query,FAILURE,10 Jul 22:19:37,0:00:00
job_bfc7a859d9b54dc3b869d12109bd5017,query,SUCCESS,10 Jul 21:51:06,0:00:02
job_0af0830c11cc45f8a8f7e25751a85c52,query,SUCCESS,10 Jul 21:28:50,0:00:02
job_b3f3352da21945d98c779054babbe6db,query,SUCCESS,10 Jul 16:51:06,0:00:00
job_7dc91ad863c742c9bf42725dfd7079d9,query,SUCCESS,10 Jul 16:31:10,0:00:03
job_3b3b414457da48f385185dbe82d3b58b,query,SUCCESS,10 Jul 16:30:38,0:00:03
job_c7c3de9c65674209b65a4533f276aeb9,query,SUCCESS,10 Jul 16:25:02,0:00:11
job_1275eaa619454778a22fcbbd5e4697eb,query,SUCCESS,10 Jul 16:24:19,0:00:15
job_4fd5bb3db79447d48b71521a5d907600,query,FAILURE,10 Jul 16:22:03,0:00:09
job_29dcb0dab52347928f3738f74a32c4d3,query,FAILURE,10 Jul 16:21:28,0:00:00
job_2eed49fb04024329a4f85a24b6f79725,query,SUCCESS,10 Jul 10:27:41,0:00:05
job_e496ac83b1a545e9b82974c8c6714fb1,query,FAILURE,10 Jul 10:27:19,0:00:00
